text_id,block_id,line_id,dialogue
100002_8,6,1038,说起来！你听说了吗！真唯和纱月同学好像订婚了耶！真唯派大胜利～！恭喜你，花取小姐！你的梦想实现了呢～！
100002_8,6,1039,哎呀，毕竟她们两个很相配嘛！从小就认识的青梅竹马居然订婚了！哎呀，多么浪漫啊！是全世界少女的憧憬！好莱坞决定要拍成电影！就是这种感觉对吧～！
100002_8,6,1040,换句话说，你和真唯大小姐分手了，是吗？
100002_8,6,1041,嗯，是啊！
100002_8,6,1042,这也没办法啊！像我这样的凡人，原本就配不上真唯！就算只有一瞬间，我也作了一场美梦！谢谢你，真唯～！
100002_8,6,1043,大小姐不是那种会以如此轻浮的心态与人交往的人。
100002_8,6,1044,那——那倒是！到底是为什么呢！说不定是有什么不可告人的原因！还是说她对我感到厌烦了呢！我也不太清楚！毕竟我只是个量产型女生！
100002_8,6,1045,已经，够了。
100002_8,6,1046,怎、怎么了吗……？
100002_8,6,1047,我已经，全都明白了。
100002_8,6,1048,全都…………？
100002_8,6,1049,当我听说大小姐与弗雷贝尔大人订婚的时候，我第一次对琉音大人提出了异议。
100002_8,6,1050,……咦？
100002_8,6,1051,大小姐的人生，是属于大小姐的。无论其他人多么重视大小姐，都不允许强制大小姐的行动。我是这样对琉音大人说的。因为，大小姐有正在交往的学友。
100002_8,6,1052,那是指……
100002_8,6,1053,你是想保护我和真唯，是吗……？
100002_8,6,1054,毒虫
100002_8,6,1055,琉音大人没有听从我的话。我很遗憾，很不甘心。我无法守护大小姐。从那以后，我就一直无法投入工作。但是
100002_8,6,1056,大小姐亲自告诉琉音大人『要和琴大人重新订婚
100002_8,6,1057,我无法忍受日益强烈的违和感，如果这是大小姐自己的意愿，那我即使流着血泪也要阻止她……。我下定决心后，大小姐和琴大人告诉了我。她们两人为了阻止琉音大人的计划而共谋。为了守护人生
100002_8,6,1058,一切
100002_8,6,1059,我感到遗憾的同时……也感到非常满足。过去小时候，两位打破了琉音大人的嘱咐，牵起了手。我看到了真实的爱
100002_8,6,1060,然后，现在再一次。两位的羁绊，不需要被结婚这种有形的东西束缚，永远地结合在一起了。所以，为了相信我而坦白的两位，我这次下定决心，一定要成为你们的力量
100002_8,6,1061,嗯……谢谢你，花取小姐
100002_8,6,1062,所以——
100002_8,6,1063,碧崎莉丝调查报告书
100002_8,6,1064,那个，这是？
100002_8,6,1065,这、这是什么啊！？
100002_8,6,1066,我委托征信社调查了你的身边状况。作为守护真唯大小姐人生的手段，这是理所当然的。
100002_8,6,1067,是说，为什么上面有小耀子的名字……！？不、不对，咦！？等！？
100002_8,6,1068,咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦咦！？
100002_8,6,1069,大小姐和琴小姐。
100002_8,6,1070,拼命想要守护的你，居然，居然是这种女人——
100002_8,6,1071,不是的！这是假的！搞错了！
100002_8,6,1072,哦？
100002_8,6,1073,不是的！！
100002_8,6,1074,我没有脚踏四只船！
100002_8,6,1075,请老实回答。
100002_8,6,1076,在我判断你说谎的那一刻，我就，要把你…………
100002_8,6,1077,要把我！？做什么！？
100002_8,6,1078,那么我要问了。
100002_8,6,1079,惩罚不明朗的情况下就直接开始！？
100002_8,6,1080,你脚踏四只船对吧？
100002_8,6,1081,没有！我向天地神明发誓！
100002_8,6,1082,你脚踏四只船对吧？
100002_8,6,1083,怎么可能！我向真唯发誓！
100002_8,6,1084,你脚踏四只船对吧？
100002_8,6,1085,咦！？这是那种直到我说YES为止都会一直持续下去的RPG吗！？
100002_8,6,1086,我，和真唯，还有紫阳花同学——三个人在交往！
100002_8,6,1087,……啥？
100002_8,6,1088,之前不是和花取小姐说过吗！在Cosplay活动会场出现的脚踏两只船的传闻！那个，是真的！不是空穴来风的传闻！我想要让真唯和紫阳花同学两个人都幸福！所以，我才会牵起她们两个人的手！
100002_8,6,1089,……脚踏两只船……？
100002_8,6,1090,嗯……！总之，就是这么一回事！
100002_8,6,1091,脚踏两只船
100002_8,6,1092,所以！
100002_8,6,1093,请相信我！那个档案里面写的内容，完全不是那么一回事！不是脚踏四只船！我没有脚踏四只船！那不就是个人渣吗！不是的！请相信我！我的罪状，只是脚踏两只船而已！！
100002_8,6,1094,还不是一样！！
100002_8,6,1095,你这毒虫
100002_8,6,1096,为什么大小姐会喜欢上你这样的人
100002_8,6,1097,琴大人也是，到底为什么……
100002_8,6,1098,说实话，我也很混乱。这实在是太可怕了，太脱离常轨了
100002_8,6,1099,你都已经得到了成为大小姐的恋人的80亿分之1的幸福，为什么还要对别的女人出手呢！？你脑子有问题吗！
100002_8,6,1100,请你今后不要再接近大小姐了
100002_8,6,1101,曾经一度相信你的我，真是个笨蛋
100002_8,6,1102,毒虫
100002_8,6,1103,下次你再接近大小姐的话，我会把你排除掉的。就算会被大小姐怨恨，就算要赔上我的性命。不管要违反什么刑法，我一定会把你——
100002_8,6,1104,——毒虫
100002_8,6,1105,……酱……玲奈，酱
100002_8,6,1106,……女神大人……？
100002_8,6,1107,诶？不是啦
100002_8,6,1108,已经到休息时间了哦？
100002_8,6,1109,啊，抱歉……我好像睡着了
100002_8,6,1110,嗯。话说你好像在说梦话……？老师很为难哦
100002_8,6,1111,抱歉
100002_8,6,1112,诶？
100002_8,6,1113,我稍微去一下屋顶
100002_8,6,1114,下一堂课要开始了哦～……？
100002_8,6,1115,啊……
100002_8,6,1116,……我明明知道，根本不可能会那样的……
100002_8,6,1117,不普通的道路
100002_8,6,1118,不普通的道路
100002_8,6,1119,已经，不行了……
100002_8,6,1120,绝对不认同
100002_8,6,1121,即使如此也要努力
100002_8,6,1122,你在做什么～现在还在上课哦～？
100002_8,6,1123,……那是我要说的话
100002_8,6,1124,玲奈子，你很叛逆呢
100002_8,6,1125,不过，要讲悄悄话的话，上课时间正好。我在走廊上看到你，就追过来了
100002_8,6,1126,上次谢谢你了
100002_8,6,1127,……上次？
100002_8,6,1128,我家的公主殿下心情好多了
100002_8,6,1129,啊，嗯……
100002_8,6,1130,小耀子，『皮卡利斯
100002_8,6,1131,是我家征信社的名字
100002_8,6,1132,征信社……
100002_8,6,1133,也就是所谓的『侦探
100002_8,6,1134,……我，一直把小耀子当作朋友。但是……你是为了调查我才接近我的，是这样吗？
100002_8,6,1135,一开始是这样。
100002_8,6,1136,其实像这样对调查对象说这些，从保密义务的角度来说是不应该的，不过算了。毕竟我已经不当侦探了。
100002_8,6,1137,……不当了？
100002_8,6,1138,嗯。这个月，玫瑰皇后家的公主和她的未婚夫要举办订婚仪式。所以，我的委托已经达成了。报酬也汇进来了，债务也还清了。我终于恢复自由之身了。
100002_8,6,1139,订婚仪式……
100002_8,6,1140,是说，债务，是指……
100002_8,6,1141,我啊，最讨厌那种得天独厚的人了。
100002_8,6,1142,我受玫瑰皇后之托调查玲奈子的身边情况，但调查得越多就越生气。王冢真唯，濑名紫阳花，琴纱月，小柳香穗。你把这四个人玩弄于股掌之间，是个坏女人。没有人会喜欢这样的吧。
100002_8,6,1143,但是啊。
100002_8,6,1144,认识你之后，就觉得，玲奈子或许也不是那么讨人厌的家伙吧。
100002_8,6,1145,……
100002_8,6,1146,露西小姐的事也是，虽然你一脸不情愿，但还是接受了。我开始觉得，你是不是只是个无法拒绝的女人？
100002_8,6,1147,什么啊……
100002_8,6,1148,毕竟你给人一种只要我推一下就会倒下的感觉。
100002_8,6,1149,那，那是！我觉得你做得太过火了！
100002_8,6,1150,做了那种事的人，你还能把她当成朋友，真是心胸宽广啊——
100002_8,6,1151,你是故意的吗……！？
100002_8,6,1152,玲奈子，你只是单纯喜欢女人吧？
100002_8,6,1153,不——是——！
100002_8,6,1154,所以，现在硬要说的话，应该是偏向喜欢吧
100002_8,6,1155,……哼——
100002_8,6,1156,啊——你不相信吗——？
100002_8,6,1157,因为你一直都在骗我……
100002_8,6,1158,那么
100002_8,6,1159,如果我吻你，你会相信吗？
100002_8,6,1160,等——
100002_8,6,1161,啊哈哈哈哈
100002_8,6,1162,什么啊！？喜欢女人的是小耀子吧！？
100002_8,6,1163,啊～真好笑。
100002_8,6,1164,别这样啦……！这样我的对象不就又要增加了……！
100002_8,6,1165,四个人的话是犯罪，但两千人的话就是唐・乔望尼了。
100002_8,6,1166,我才不会以那种人为目标啦！
100002_8,6,1167,琴纱月。
100002_8,6,1168,……咦？
100002_8,6,1169,事到如今，我就告诉你吧。一切都在那家伙的掌握之中。
100002_8,6,1170,纱月同学为什么……？
100002_8,6,1171,玫瑰皇后公主的交往对象是个不诚实的女人，我与琴纱月收到这样的报告后，就被女王大人叫了过去。从那时开始，就展开了让公主殿下与玲奈子分手的计划。
100002_8,6,1172,…………咦？
100002_8,6,1173,琴纱月她，有着某种不正经的目的。
100002_8,6,1174,……那是什么？
100002_8,6,1175,天晓得？
100002_8,6,1176,呃！
100002_8,6,1177,那个人在想什么，我完全搞不懂。比玲奈子还要难懂。
100002_8,6,1178,可是，那真唯呢……？
100002_8,6,1179,谁知道呢。那个人是不是也被骗了呢？
100002_8,6,1180,因为纱月同学是我无可替代的朋友！是互相认可的挚友！可是，怎么会！她居然骗了我们！
100002_8,6,1181,你觉得她绝对不会做这种事？
100002_8,6,1182,…………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………………嗯！
100002_8,6,1183,让我整理一下！
100002_8,6,1184,首先，小耀子是侦探……
100002_8,6,1185,Yes——
100002_8,6,1186,骗了我……。好过分……。好伤心……
100002_8,6,1187,对不起啦？
100002_8,6,1188,我受伤了……。原来所有的温柔都是谎言……。我已经无法相信人类了……。还以为好不容易能和你成为朋友……。今后我只能过着怀疑所有新认识的人的人生，担心他们会不会是侦探，为了接近我而接近我……。都是小耀子的错……希望你能为我的人生负责……
100002_8,6,1189,我的台词也太长了吧！够了！
100002_8,6,1190,然、然后，真唯的妈妈她们误以为我『脚踏四只船
100002_8,6,1191,咦？是误会吗？
100002_8,6,1192,都是小耀子害的才会被误会！其实完全不是这样，是脚踏四只船（怒）
100002_8,6,1193,结果，真唯的母亲不希望她和这么过分的女人交往，于是对小耀子和纱月同学下达了『让我和真唯分手
100002_8,6,1194,Yes——
100002_8,6,1195,小耀子之所以会接近我并试图说服我，还有在浴室咬我的脖子，都不是在跟我嬉闹，而是所谓的美人计……为了抓住我出轨的证据……果然会让人变得不信任人类……责任……责任……
100002_8,6,1196,吵死了！那只是工作啦！
100002_8,6,1197,然后，纱月同学她自己也为了让我和真唯分手，采取了别的方法。至于她做了什么，小耀子并不清楚……是这样对吧？
100002_8,6,1198,Yes——
100002_8,6,1199,纱月同学，到底在做什么……
100002_8,6,1200,说实话，她看起来也不像是为了钱在工作呢。
100002_8,7,1201,也和我交往吧，甘织。
100002_8,7,1202,为什么要做那种事，我不想说，但这就是我的回答。以上。
100002_8,7,1203,……纱月同学，想要恋人吗？
100002_8,7,1204,我觉得琴同学不是那么单纯的人。
100002_8,7,1205,嗯……
100002_8,7,1206,会成为一个好妻子
100002_8,7,1207,那么，纱月同学的目的……
100002_8,7,1208,——既然这样，就去问她啊！
100002_8,7,1209,啊，紫阳花同学！？
100002_8,7,1210,哎呀。
100002_8,7,1211,是的！我是濑名紫阳花！
100002_8,7,1212,去问纱月同学啊！就说『你已经全部被看穿了！
100002_8,7,1213,濑名同学，你是不是变了个人？
100002_8,7,1214,没有！因为我一直对纱月同学感到很不爽！
100002_8,7,1215,是、是这样吗？
100002_8,7,1216,就是这样！
100002_8,7,1217,是说，现在还在上课……
100002_8,7,1218,小玲奈还不是跷课了！
100002_8,7,1219,这样啊……是我害你跷课的呢，对不起……
100002_8,7,1220,啊，不会，没关系的。因为我很担心小玲奈……欸嘿嘿……
100002_8,7,1221,嗯，所以！去把纱月同学抓过来，问她！
100002_8,7,1222,哦、哦……
100002_8,7,1223,那些全都是骗人的
100002_8,7,1224,嗯！我明白了，紫阳花同学！
100002_8,7,1225,只要有紫阳花同学在，或许所有的问题都能解决！
100002_8,7,1226,我会加油的！
100002_8,7,1227,纱月同学也会哭着道歉，当场自首的！不愧是紫阳花同学！
100002_8,7,1228,我、我会加油的！
100002_8,7,1229,上吧，紫阳花同学！打倒万恶的根源，支配世界所有黑暗的琴纱月吧！现在正是名留传说的时候，紫阳花同学！
100002_8,7,1230,当然了，小玲奈！全都交给我吧！
100002_8,7,1231,那个～
100002_8,7,1232,顺便问一下，濑名同学是从哪里开始听的？
100002_8,7,1233,呃……从纱月为了拆散真唯和小玲奈，又采取了别的方法，但是照泽同学也不知道她具体在做什么～这里开始吧
100002_8,7,1234,啊，从那里开始的吗……
100002_8,7,1235,啊，太好了。那我向玲奈子说『要我吻你吗？
100002_8,7,1236,咦！？
100002_8,7,1237,小耀子！？
100002_8,7,1238,啊哈哈哈哈
100002_8,7,1239,开玩笑的啦。我可不想再继续深陷泥沼，那太麻烦了。从今往后，我要为了自己，悠然自得地度过自己的人生。
100002_8,7,1240,不，不是的，紫阳花同学……其实小耀子也是为了让我和真唯分手而接近我的刺客之一……！
100002_8,7,1241,所以！一起进狭窄的浴室，用手帮我洗身体，还有咬我的脖子，都是那种美人计！并不是因为小耀子喜欢我，才做出那种事的！
100002_8,7,1242,小玲奈！？
100002_8,7,1243,嗯，大致上是这样没错。
100002_8,7,1244,至少，我觉得玲奈子的身体还不错。肉肉的，胸部也很大。下次有机会的话再一起洗吧♡
100002_8,7,1245,对不起！不行！
100002_8,7,1246,纱月会来吗？
100002_8,7,1247,没、没问题的，一定。
100002_8,7,1248,其实这间神社对纱月同学来说，是充满回忆的地方。
100002_8,7,1249,是这样吗？
100002_8,7,1250,嗯。这里好像是她第一次和真唯成为挚友的地方。所以她肯定认为，既然被叫到这里，就代表有什么特别的事情，应该会来的。
100002_8,7,1251,这样啊～
100002_8,7,1252,小玲奈，你对我不了解的纱月同学的事情知道得真清楚呢。
100002_8,7,1253,咦！？
100002_8,7,1254,果、果然，这个季节，外面很冷呢。
100002_8,7,1255,是啊～
100002_8,7,1256,真是的……
100002_8,7,1257,我也是很忙的。你每次都叫我出来，我很为难啊——
100002_8,7,1258,……濑名？
100002_8,7,1259,纱月酱，谢谢你愿意过来
100002_8,7,1260,呜呜，对不起濑名……我唯独不想被你讨厌，所以我会坦白一切的。我的目的其实是——
100002_8,7,1261,我要回去了
100002_8,7,1262,咦！？
100002_8,7,1263,等、等一下，纱月同学！我有话要说！有很重要的事情要跟你说！
100002_8,7,1264,是吗。我可没有。再见了
100002_8,7,1265,等等，纱月酱！
100002_8,7,1266,纱月同学在做的事情，全部都暴露了！
100002_8,7,1267,为什么啊！？喂，纱月同学！？
100002_8,7,1268,吵死了
100002_8,7,1269,是因为紫阳花同学在吗！？是这样吧！？因为纱月同学总是只对紫阳花同学温柔！你是那种不会打必输之仗的人吗！？
100002_8,7,1270,给我闭嘴
100002_8,7,1271,话说就算你逃走，总有一天也会被抓到的哦！？说到底，我可是知道纱月同学的家在哪里的！既然如此，你逃走不就没有意义了吗！？你还是早点认——
100002_8,7,1272,太没节操了！
100002_8,7,1273,等、等一下啊！
100002_8,7,1274,等一下！
100002_8,7,1275,啊，紫阳花同学！？
100002_8,7,1276,我们追上去，小玲奈！
100002_8,7,1277,为什么！？
100002_8,7,1278,我就是不想！
100002_8,7,1279,这样啊——！
100002_8,7,1280,纱月！
100002_8,7,1281,不要逃！让我听听纱月酱的真心话！
100002_8,7,1282,我才没有什么真心话！
100002_8,7,1283,你在想什么啊！？
100002_8,7,1284,唔！无聊的事情！
100002_8,7,1285,紫阳花同学！这招大概有效！
100002_8,7,1286,嗯……！
100002_8,7,1287,我讨厌那样！
100002_8,7,1288,当纱月酱说『这是为了我
100002_8,7,1289,为什么要做到这种地步？
100002_8,7,1290,就算你为了我，甚至不惜对家人撒谎，我也一点都不高兴！
100002_8,7,1291,既然如此！
100002_8,7,1292,那就说明你对我的感情只有这种程度！濑名，我误会你了！
100002_8,7,1293,不是的！但是一定还有其他方法！一定有能让纱月同学明白的方法！
100002_8,7,1294,只是嘴上说说，谁都会！甘织也一样！
100002_8,7,1295,纱月同学，你错了！
100002_8,7,1296,——！
100002_8,7,1297,你这个——笨女人！
100002_8,7,1298,什么！？
100002_8,7,1299,纱月！你很讨厌耶！
100002_8,7,1300,什么嘛……！你毒舌的词汇量也太贫乏了吧！
100002_8,7,1301,因为纱月很讨厌啊！
100002_8,7,1302,笨女人！顽固！伪善者！我一直以来都很讨厌你这种地方！
100002_8,7,1303,紫阳花同学，那是骗人的！纱月同学一直都很喜欢紫阳花同学的哦！？
100002_8,7,1304,纱月！纱月你喜欢真唯吗！？
100002_8,7,1305,……！
100002_8,7,1306,还是说，你喜欢小玲奈！？所以才做这种事！？
100002_8,7,1307,咦咦！？
100002_8,7,1308,让我好好听听，纱月自己的话！
100002_8,7,1309,呀！
100002_8,7,1310,哇！？
100002_8,7,1311,小玲奈……纱月就……！
100002_8,7,1312,纱月同学！
100002_8,7,1313,……！
100002_8,7,1314,纱月同学！
100002_8,7,1315,……！
100002_8,7,1316,哈啊，哈啊，哈啊…………终于，终于抓住你了，纱月同学……
100002_8,7,1317,这样就能休息了！
100002_8,7,1318,嘿
100002_8,7,1319,…………
100002_8,7,1320,纱，纱月同学，那个，
100002_8,7,1321,……你居然………………
100002_8,7,1322,噫
100002_8,7,1323,甘织，你居然把濑名……带到我面前来………………
100002_8,7,1324,纱月同学，你到底想做什么啊！
100002_8,7,1325,那种事！我也不知道啊！
100002_8,7,1326,这样不是不负责任吗！？你都当上真唯的未婚夫了！
100002_8,7,1327,有什么关系！她本人也很开心啊！
100002_8,7,1328,唆使我去找花取小姐的也是纱月同学对吧！？
100002_8,7,1329,我只是告诉她事实而已！
100002_8,7,1330,谁脚踏四只船啊！你明明知道是捏造的！
100002_8,7,1331,脚踏两只船和四只船都一样啦！
100002_8,7,1332,又说一次！
100002_8,7,1333,——纱月同学，你喜欢我吗！？
100002_8,7,1334,我——
100002_8,7,1335,不会喜欢上任何人。
100002_8,7,1336,既然这样……
100002_8,7,1337,为什么，你在哭呢？
100002_8,7,1338,……啥？
100002_8,7,1339,有什么关系嘛！就算纱月同学恋爱了！那又没什么好奇怪的！因为纱月同学也是个非常可爱的女孩子啊！
100002_8,7,1340,——
100002_8,7,1341,如果是我不好，我会道歉的！如果纱月同学其实喜欢真唯喜欢得不得了，那就不要用这种做法！应该更坦率地从告白开始才对啊！然后，那个，虽然要四个人交往可能有点困难！但是，我也会努力让事情顺利收场的！所以！所以，先让我听听纱月同学真正的心意——
100002_8,7,1342,……给我闭嘴。
100002_8,7,1343,是谁，喜欢谁，这种事真的，很无聊……
100002_8,7,1344,我不会恋爱的。因为那种事，只是在浪费人生。真唯、甘织、濑名，你们大家都是错的。这世上的家伙，全都是错的。我会证明这一点。恋爱什么的很无聊。恋爱什么的，只会掠夺。恋爱什么的，死了最好。
100002_8,7,1345,纱、纱月同学……
100002_8,7,1346,圣诞节的订婚仪式。
100002_8,7,1347,咦、咦……
100002_8,7,1348,如果你没办法在那天之前阻止我，真唯就是我的了。那家伙到头来，还是没办法舍弃重要的东西。比起恋爱，自己有更应该去守护、更重要的东西。没错，她选择了这个。
100002_8,7,1349,你就尽管挣扎吧。甘织玲奈子。如果你不想放弃那份『恋爱
100002_8,7,1350,未婚夫
100002_8,7,1351,从今以后，你每晚都要一边感谢我一边睡觉哦～～～？
100002_8,7,1352,自己不会恋爱
100002_8,7,1353,……我明白了。纱月同学。
100002_8,7,1354,我要阻止纱月同学
100002_8,7,1355,阻止我试试
100002_8,7,1356,我要去见她。然后，把一切都坦白，让她认同我
100002_8,7,1357,我要去见真唯的母亲——王冢琉音！
100002_8,7,1358,嗯……妈妈。
100002_8,7,1359,纱月？
100002_8,7,1360,没什么
100002_8,7,1361,初次见面，我是王冢真唯。还请多多指教。
100002_8,7,1362,就是这样，可以如期顺利举办。
100002_8,7,1363,……是吗？
100002_8,7,1364,你动作还真快呢，花取。
100002_8,7,1365,咦？嗯，是啊。
100002_8,7,1366,明明连真唯和纱月同学的婚约，你都那么反对。
100002_8,7,1367,那个恋人配不上真唯
100002_8,7,1368,……因为我已经知道，我错了。
100002_8,7,1369,琉音大人，您已经全部都知道了吧。所以才会在这个时机，把征信社的调查结果交给我吧？
100002_8,7,1370,暗淡的炭色。
100002_8,7,1371,第一次见到那女孩时的感想，是路边的石头。与用光辉照亮世界的真唯完全不相称的存在。没想到她居然会把事情搅和到这种地步。不管怎样……这样一来，总算能喘口气了。
100002_8,7,1372,……是啊。
100002_8,7,1373,她还是第一次打过来呢。
100002_8,7,1374,也就是说……？
100002_8,7,1375,嗯，是我。好久不见。
100002_8,7,1376,真唯的母亲，好久不见。
100002_8,7,1377,我有件事无论如何都想和您说。
100002_8,7,1378,恐怖，截稿日真的每天都会来！　动画化纪念！　恋人不行3个月连续刊行活动
100002_8,7,1379,这次铺开的剧情在后篇会全部回收的，相信我！
100002_8,7,1380,这次铺开的剧情在后篇会全部回收，也会有结局的，相信我！
100002_8,7,1381,＃恋人不行动画后记
100002_8,7,1382,玲奈子不会做饭，只会用饭锅
100002_8,7,1383,这样比较有趣
100002_8,7,1384,琴纱月的故事
100002_8,7,1385,琴纱月的故事
